village_name,village_code,category,name,address,distance_text,type_text,tel,rating,price_text,data_review_status,is_recommended,review_notes,source,poi_id
杨林村,dengfeng_yanglin,parking,南王山突围战旧址地上停车场,徐庄镇王保庄村南王山突围战遗址,2122m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MB2609ZM
杨林村,dengfeng_yanglin,parking,地面停车场,,2176m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J3DUBWBJ
樱桃沟社区,zhengzhou_yingtaogou,activity,灯光跷跷板,侯寨乡上李河社区牛王庙嘴村001号建业中原文化小镇樱桃沟足球小镇(东南角),402m,体育休闲服务;休闲场所;游乐场,,2.6,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFLK7ZMU
樱桃沟社区,zhengzhou_yingtaogou,activity,郑州樱桃沟神农庄园,侯寨乡大路西社区,461m,科教文化服务;培训机构;培训机构|餐饮服务;休闲餐饮场所;休闲餐饮场所|住宿服务;宾馆酒店;宾馆酒店,15038157897,4.4,人均约 ¥61.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFHVSZF3
樱桃沟社区,zhengzhou_yingtaogou,activity,建业中原文化小镇樱桃沟足球小镇足球公园,侯寨乡上李河社区牛王庙嘴村001号建业中原文化小镇樱桃沟足球小镇(东南角),477m,风景名胜;公园广场;公园,,3.9,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFJMQ5MW
樱桃沟社区,zhengzhou_yingtaogou,activity,建业中原文化小镇樱桃沟足球小镇,侯寨乡上李河社区牛王庙嘴村001号,678m,风景名胜;风景名胜相关;旅游景点,,4.3,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0FFJMON1B
樱桃沟社区,zhengzhou_yingtaogou,activity,文博樱桃桑椹采摘园,樱桃沟社区曹庙村27号,816m,体育休闲服务;休闲场所;采摘园,15837182852;15838057115,4.1,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFKMMAFH
樱桃沟社区,zhengzhou_yingtaogou,activity,特兰斯童话世界(暂停开放),樱桃沟社区樱花大道,824m,风景名胜;风景名胜相关;旅游景点,,3.8,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0I2OAPW5Y
樱桃沟社区,zhengzhou_yingtaogou,activity,丛林穿越,侯寨乡上李河社区牛王庙嘴村001号建业中原文化小镇樱桃沟足球小镇,860m,体育休闲服务;休闲场所;休闲场所,,3.6,人均约 ¥50.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFM0SDOY
樱桃沟社区,zhengzhou_yingtaogou,activity,永红樱桃园(暂停营业),樱桃沟景区管委会大路西社区,1604m,体育休闲服务;休闲场所;采摘园,15803840095;15936223041,4.2,人均约 ¥20.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFL9B75C
樱桃沟社区,zhengzhou_yingtaogou,activity,曦园农荘,樱桃沟管委会黄龙岗社区刘家沟村,2168m,体育休闲服务;体育休闲服务场所;体育休闲服务场所,13607680287,3.8,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0LB2SQDWM
樱桃沟社区,zhengzhou_yingtaogou,activity,李姐樱桃果采摘基地,侯寨乡西胡垌社区居委会办公楼向西100米,2525m,体育休闲服务;休闲场所;休闲场所,13838269200,3.5,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0JA25A6L6
樱桃沟社区,zhengzhou_yingtaogou,activity,樱桃树下体育公园,侯寨乡樱桃沟郭小寨社区160号,3754m,风景名胜;公园广场;公园,,4.1,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0HA4HRX78
樱桃沟社区,zhengzhou_yingtaogou,activity,捉鸡摸渔森林院子农家乐,樱桃沟管委会三李社区东沟小组32号,3930m,住宿服务;住宿服务相关;住宿服务相关,18639019690,4.4,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0J1Z7Q0VK
樱桃沟社区,zhengzhou_yingtaogou,food,郑州樱栖·悦涧山庄,樱花路西200米,673m,餐饮服务;中餐厅;综合酒楼|体育休闲服务;度假疗养场所;度假村|体育休闲服务;休闲场所;休闲场所|住宿服务;住宿服务相关;住宿服务相关|商务住宅;商务住宅相关;商务住宅相关,0371-68680026;18848822323,4.5,人均约 ¥208.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0IRP57AI0
樱桃沟社区,zhengzhou_yingtaogou,food,玖涧源生态农庄(樱花路分店),樱桃沟黄沟村310国道桥底下南侧,1563m,餐饮服务;中餐厅;中餐厅,13213203506,4.2,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0ID2SJK4X
樱桃沟社区,zhengzhou_yingtaogou,food,郭家嘴农家院,樱桃沟郭家嘴农家院,1669m,餐饮服务;餐饮相关场所;餐饮相关,15225190170,4.3,人均约 ¥37.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0K6NH45YU
樱桃沟社区,zhengzhou_yingtaogou,food,刘鹏扣碗手擀面,桐树洼社区刘家沟村,2172m,餐饮服务;中餐厅;中餐厅,13849180705,4.1,人均约 ¥28.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFL6JTDQ
樱桃沟社区,zhengzhou_yingtaogou,food,樱桃沟烤鱼村,樱桃沟街道桐树洼社区陈顶村烤鱼沟20号,2265m,餐饮服务;中餐厅;特色/地方风味餐厅,15238600733;15838359685,4.4,人均约 ¥50.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JBRHRWYV
樱桃沟社区,zhengzhou_yingtaogou,food,农家小灶,龙祥路30号,3209m,餐饮服务;中餐厅;中餐厅,17584719994,2.4,人均约 ¥33.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0K3NSKVIA
樱桃沟社区,zhengzhou_yingtaogou,food,聚苑农庄,龙湖镇于寨村8号(310国道北),3254m,餐饮服务;中餐厅;中餐厅,,4.1,人均约 ¥47.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LA2DHLAZ
樱桃沟社区,zhengzhou_yingtaogou,food,鳄鱼部落鳄鱼美食庄园,228省道与宏兴路交叉口东340米,4120m,餐饮服务;中餐厅;中餐厅,,3.9,人均约 ¥132.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LAV76PDR
樱桃沟社区,zhengzhou_yingtaogou,food,农家院秘制大盘鸡,龙湖镇山西乔完全小学东南侧190米,4325m,餐饮服务;中餐厅;中餐厅,15981990312,3.0,人均约 ¥19.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0HU1KBKQO
樱桃沟社区,zhengzhou_yingtaogou,food,东阳土菜馆,樱桃沟侯寨乡前时庄6号,4422m,餐饮服务;餐饮相关场所;餐饮相关,13803835244,4.1,人均约 ¥55.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J2C9ZKS1
樱桃沟社区,zhengzhou_yingtaogou,stay,柚蜜民宿(河南轻工职业学院嵩山南路店),金水源街道嵩山南路鑫苑名城2号院1号楼809,6761m,住宿服务;住宿服务相关;住宿服务相关,"13603997614;15639789802;+861056320612,17800768",4.3,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I60A9S2H
樱桃沟社区,zhengzhou_yingtaogou,stay,梦之镜精品酒店(二七万达客运总站店),鼎盛大道南嵩山南路东鑫苑名城2号楼2栋15层1522,6774m,住宿服务;住宿服务相关;住宿服务相关,13592318252,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H27HVLGT
樱桃沟社区,zhengzhou_yingtaogou,stay,玖瑶酒店(鑫苑名城店),嵩山南路东鑫苑名城2号院2号楼24层,6775m,住宿服务;宾馆酒店;宾馆酒店,18538263878,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KK75PNDL
樱桃沟社区,zhengzhou_yingtaogou,stay,慕乔酒店(百荣世贸城店),金水源街道大学南路与右江路交汇处东南250米万科百荣万商国际荣寓2座2236室,6792m,住宿服务;宾馆酒店;宾馆酒店,17596512279,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0LD35K6EV
樱桃沟社区,zhengzhou_yingtaogou,stay,美如佳民宿(万科百荣万商国际荣寓店),大学路与南四环交汇处万科百荣万商荣寓2座2236室,6827m,住宿服务;住宿服务相关;住宿服务相关,18697309897,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JAN7I7OJ
樱桃沟社区,zhengzhou_yingtaogou,stay,愉栖·小筑(郑州万科大都会百荣世贸商城店),大学路南四环万科国际荣寓二座十楼1026号,6851m,住宿服务;住宿服务相关;住宿服务相关,"17739365569;+861056320612,35346550",4.3,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JKB7NW6T
樱桃沟社区,zhengzhou_yingtaogou,stay,郑州惜悦民宿,侯寨乡大学南路万商国际荣寓1B座1楼137房间,6852m,住宿服务;住宿服务相关;住宿服务相关,16692195688,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0HUBAE9JR
樱桃沟社区,zhengzhou_yingtaogou,stay,百荣樱桃民宿(万科荣寓店),东万科百荣万商国际荣寓B座一楼127室,6874m,住宿服务;住宿服务相关;住宿服务相关,13803892601,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KB4KR0GO
樱桃沟社区,zhengzhou_yingtaogou,stay,郑州爱尚公寓,大学路南四环向南300米路东万科百荣国际荣寓1B座1楼132室,6881m,住宿服务;住宿服务相关;住宿服务相关,19139988132,4.3,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0G19OD33I
樱桃沟社区,zhengzhou_yingtaogou,stay,季净民宿(万科大都汇店),大学南路南四环东南角万科荣寓1B526房间,6891m,住宿服务;宾馆酒店;宾馆酒店,15713850536,4.6,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFM4R7QK
樱桃沟社区,zhengzhou_yingtaogou,parking,樱桃沟景区第1停车场,樱桃沟旅游景区游客服务中心南,61m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0G17700UV
樱桃沟社区,zhengzhou_yingtaogou,parking,窦桃狨沟豌樱旅游景区停车场,樱花路,85m,交通设施服务;停车场;停车场相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HKLSR44S
樱桃沟社区,zhengzhou_yingtaogou,parking,凤阳楼生态驴肉村停车场,郑密路凤阳楼生态驴肉村,256m,交通设施服务;停车场;停车场相关,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0HGVRQCE0
樱桃沟社区,zhengzhou_yingtaogou,parking,樱桃沟欢乐王国停车点,樱桃沟欢乐王国,260m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L1SHQ5Z1
樱桃沟社区,zhengzhou_yingtaogou,parking,地面停车场,郑密路与樱花路交叉口西80米,275m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0IAH74W4O
樱桃沟社区,zhengzhou_yingtaogou,parking,樱桃广场-第二地上停车场,樱花路与侯张线交叉口南260米,289m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MUHCOTXY
樱桃沟社区,zhengzhou_yingtaogou,parking,樱桃沟景区第2停车场,樱桃沟旅游景区(樱花路东),396m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0G25YR703
樱桃沟社区,zhengzhou_yingtaogou,parking,郑州樱桃沟神农庄园地面停车场,侯寨乡大路西社区郑州樱桃沟神农庄园,469m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HAU7SKR5
樱桃沟社区,zhengzhou_yingtaogou,parking,建业中原文化小镇樱桃沟足球小镇3号停车场,侯寨乡上李河社区牛王庙嘴村001号建业中原文化小镇樱桃沟足球小镇(东南角),489m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFK8PTHQ
樱桃沟社区,zhengzhou_yingtaogou,parking,郑州新速卡丁车公园停车场,樱桃沟樱花大道2号新速卡丁车公园,499m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JAF7LYQK
袁桥村,dengfeng_yuanqiao,activity,烽火真人CS基地,袁桥古村景区,16m,体育休闲服务;娱乐场所;娱乐场所,15236879929;16696611444;18595779251,3.8,人均约 ¥45.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0M6F5YXME
袁桥村,dengfeng_yuanqiao,activity,游园,河南袁桥古村旅游景区,65m,风景名胜;公园广场;公园,,2.7,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0J0R7FF9K
袁桥村,dengfeng_yuanqiao,activity,河南袁桥古村旅游景区-文化活动中心,南朱线与343国道交叉口北300米,75m,科教文化服务;科教文化场所;科教文化场所,,[],人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0MA9OCSXB
袁桥村,dengfeng_yuanqiao,activity,袁桥古村欢乐谷游乐园,大金店镇G343与南朱线交叉路口往北约230米,105m,风景名胜;风景名胜相关;旅游景点,18939681913,3.8,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0I64SVNZI
袁桥村,dengfeng_yuanqiao,activity,河南袁桥古村旅游景区,南朱线,112m,风景名胜;风景名胜;风景名胜,15713831113,4.5,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0G1HDIMNQ
袁桥村,dengfeng_yuanqiao,activity,袁桥古村文化陈列馆,南朱线与343国道交叉口北300米,113m,风景名胜;风景名胜;风景名胜,,1.0,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0MD6G9M2Y
袁桥村,dengfeng_yuanqiao,activity,袁桥古村景区导览讲解处,南朱线与343国道交叉口北260米,114m,生活服务;生活服务场所;生活服务场所,,2.8,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0LRLKLDWI
袁桥村,dengfeng_yuanqiao,activity,袁桥古村水世界,南朱线与343国道交叉口北220米,119m,体育休闲服务;休闲场所;水上活动中心,,4.0,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0IR6ZN98J
袁桥村,dengfeng_yuanqiao,activity,袁桥村大礼堂,南朱线与343国道交叉口北380米,146m,科教文化服务;科教文化场所;科教文化场所,,[],人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0L2SR6HHZ
袁桥村,dengfeng_yuanqiao,activity,河南袁桥古村旅游景区售票处,南朱线与343国道交叉口北280米,187m,生活服务;售票处;公园景点售票处,,[],人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0I1M5B16M
袁桥村,dengfeng_yuanqiao,food,小吃巷,南朱线与343国道交叉口北360米,171m,餐饮服务;中餐厅;中餐厅,,3.3,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MBFS40D8
袁桥村,dengfeng_yuanqiao,food,袁桥梨园,大金店镇袁桥村,942m,餐饮服务;中餐厅;特色/地方风味餐厅,13103866555,3.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JRZZ31NX
袁桥村,dengfeng_yuanqiao,food,嵩颖饭店,大金店朱家坪村,1448m,餐饮服务;中餐厅;中餐厅,0371-62768925;0371-62768958,3.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFF4S0WI
袁桥村,dengfeng_yuanqiao,food,金东饭店,大金店桥向南500米,2073m,餐饮服务;中餐厅;中餐厅,18737176227,3.2,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L3ASSHOL
袁桥村,dengfeng_yuanqiao,food,乡村大食堂,金东村村委会东侧240米,2124m,餐饮服务;中餐厅;中餐厅,,1.6,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MG2N0I3Z
袁桥村,dengfeng_yuanqiao,food,金店卤肉,大金店镇金东村卫生室北侧90米,2200m,餐饮服务;餐饮相关场所;餐饮相关,,3.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0K2NBWWJ8
袁桥村,dengfeng_yuanqiao,food,太阳红烤全羊火锅,南朱线西南侧,2260m,餐饮服务;中餐厅;火锅店,15515998258,3.7,人均约 ¥35.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H2YUWWI3
袁桥村,dengfeng_yuanqiao,food,李三卤肉店,金东村村委会东北侧,2265m,餐饮服务;中餐厅;中餐厅,,3.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J0LPR80Z
袁桥村,dengfeng_yuanqiao,food,星翔冷饮速冻批发,乌海线西北侧,2443m,餐饮服务;冷饮店;冷饮店,,1.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HR0GQW6X
袁桥村,dengfeng_yuanqiao,food,杨记传统宴席,东华镇郭村,3040m,餐饮服务;餐饮相关场所;餐饮相关,15649304888,2.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KRXSQAFR
袁桥村,dengfeng_yuanqiao,stay,嵩阳居民宿(登封袁桥古村店),大金店镇袁桥古村001号,53m,住宿服务;旅馆招待所;旅馆招待所,13673625938,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KUP76SAG
袁桥村,dengfeng_yuanqiao,stay,花筑·德润居民宿(登封袁桥古村店),袁桥古村039号,203m,住宿服务;旅馆招待所;旅馆招待所,15617689359,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JROM0FWM
袁桥村,dengfeng_yuanqiao,stay,登封嵩瓷苑民宿(登封窑陶瓷博物馆店),王村登封窑苑6号,3276m,住宿服务;住宿服务相关;住宿服务相关,16668096788,5.0,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MGGS3QVJ
袁桥村,dengfeng_yuanqiao,stay,好当家芳芳民宿,颍上路嵩阳街道办事处通达路社区嵩玉花园-12号楼东单元,6979m,住宿服务;旅馆招待所;旅馆招待所,"+861056320612,52284085",4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L39KQHZ1
袁桥村,dengfeng_yuanqiao,stay,吾家小院77民宿,御寨大道少林德武文化武术学校西南270米,7017m,住宿服务;旅馆招待所;旅馆招待所,19913875355,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LA95WE6Q
袁桥村,dengfeng_yuanqiao,stay,漫居民宿,嵩阳街道嵩阳路南段1160号,7485m,住宿服务;住宿服务相关;住宿服务相关,13014541078,4.3,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JGLACKXS
袁桥村,dengfeng_yuanqiao,stay,登封王府壹号客栈,望城岗二巷五号,7830m,住宿服务;旅馆招待所;旅馆招待所,0371-62821866,4.6,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KK41TUZ2
袁桥村,dengfeng_yuanqiao,stay,乐嘉宾馆(嵩山店),颍河路80号,7865m,住宿服务;宾馆酒店;宾馆酒店,0371-88136999;13938231691,4.5,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFFGS8F5
袁桥村,dengfeng_yuanqiao,stay,云染民宿(大禹城店),少林大道尚城国际二期三号楼一单元二楼206号,7892m,住宿服务;住宿服务相关;住宿服务相关,0371-62922168;16696103789,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KB4HT7O9
袁桥村,dengfeng_yuanqiao,stay,棋盘山民宿(登封客运总站店),守敬路805号,7947m,住宿服务;旅馆招待所;旅馆招待所,13298168068,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KD2OS8O1
袁桥村,dengfeng_yuanqiao,parking,河南袁桥古村旅游景区东停车场,袁桥村,145m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KBOS781G
袁桥村,dengfeng_yuanqiao,parking,河南袁桥古村旅游景区东南停车场,河南袁桥古村旅游景区,209m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0HUMZTAT2
袁桥村,dengfeng_yuanqiao,parking,大金店停车区停车场,大金店停车区北侧,767m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MGKAJZJ4
袁桥村,dengfeng_yuanqiao,parking,大金店停车区停车场,大金店停车区南侧,805m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MGKAJTNA
袁桥村,dengfeng_yuanqiao,parking,郑州翱翔医药科技股份有限公司停车场,大金店镇三里庄高新技术园区郑州市翱翔医药科技股份有限公司,1455m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0M6HD9ERF
袁桥村,dengfeng_yuanqiao,parking,地上停车场(207国道),207国道西50米,1474m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFFY3PDB
袁桥村,dengfeng_yuanqiao,parking,登封市诚信混凝土有限公司停车场,Y016(西十线)登封市诚信混凝土有限公司,2431m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L3A1XWCU
袁桥村,dengfeng_yuanqiao,parking,地面停车场,乌海线与文颍路交叉口东北100米,2954m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I1MS9IYU
枣树沟村,xingyang_zaoshugou,activity,洋洋家的软籽石榴园,高村乡枣树沟村,627m,体育休闲服务;休闲场所;采摘园,,4.1,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFLBCCMV
枣树沟村,xingyang_zaoshugou,food,兄弟饭庄,兴榴大道与河阴大道交叉口西北120米,1915m,餐饮服务;中餐厅;中餐厅,,3.0,人均约 ¥27.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MBMY6II0
枣树沟村,xingyang_zaoshugou,food,信阳渔民渔家,沿黄快速通道北侧,2660m,餐饮服务;中餐厅;中餐厅,,3.7,人均约 ¥31.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L3VRJF1Y
枣树沟村,xingyang_zaoshugou,food,田园饭店,312沿黄快速通道,2785m,餐饮服务;中餐厅;中餐厅,18236936626,3.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0H6VYEBMA
枣树沟村,xingyang_zaoshugou,food,国栋饭店,高村乡流动超限检测点西侧180米,2869m,餐饮服务;中餐厅;中餐厅,,3.9,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0GUARBII3
枣树沟村,xingyang_zaoshugou,food,荥阳市何老三渔家餐饮服务农家院,停车区与沿黄快速通道交叉口西340米,2954m,餐饮服务;餐饮相关场所;餐饮相关,18039276791,4.5,人均约 ¥41.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0K23URXD0
枣树沟村,xingyang_zaoshugou,food,国胜饭店,兴榴大道与234国道交叉口西北20米,3041m,餐饮服务;中餐厅;中餐厅,,3.8,人均约 ¥22.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0IRB6U724
枣树沟村,xingyang_zaoshugou,food,老三饭店,远尘大道南侧,3322m,餐饮服务;中餐厅;中餐厅,,3.9,人均约 ¥35.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0GUKHE5SM
枣树沟村,xingyang_zaoshugou,food,利梅饭店,兴榴大道与001乡道交叉口西南500米,3457m,餐饮服务;中餐厅;中餐厅,,3.3,人均约 ¥31.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L3A7VAH8
枣树沟村,xingyang_zaoshugou,food,老陈烧饼,092乡道与兴榴大道交叉口西320米,3847m,餐饮服务;快餐厅;快餐厅,,2.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LARL63Q7
枣树沟村,xingyang_zaoshugou,food,兰州拉面,高村乡北邙卫生院前行五十米,3907m,餐饮服务;中餐厅;中餐厅,,3.6,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFK1NJOS
枣树沟村,xingyang_zaoshugou,stay,黄河谣康养民宿,黄河纪念公园东侧320米,126m,住宿服务;住宿服务相关;住宿服务相关,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0LAYAYB1P
枣树沟村,xingyang_zaoshugou,stay,榴客小院,官峪村村民委员会南侧80米,1207m,住宿服务;住宿服务相关;住宿服务相关|体育休闲服务;休闲场所;休闲场所,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LDTX6B5W
枣树沟村,xingyang_zaoshugou,stay,郑州红石榴民宿,北陈沟九龙庙向西150米红石榴民宿,3749m,住宿服务;住宿服务相关;住宿服务相关,15238349851,4.9,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0J0DHS2U6
枣树沟村,xingyang_zaoshugou,stay,豫大旅馆,瑞龙集团东南门旁,4054m,住宿服务;旅馆招待所;旅馆招待所,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFKX1KR9
枣树沟村,xingyang_zaoshugou,stay,石榴驿站,兴榴大道127号,5190m,住宿服务;旅馆招待所;旅馆招待所,15738850041,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L3K1BXWK
枣树沟村,xingyang_zaoshugou,stay,荥阳红宝石宾馆,高村乡高村街高北加油站斜对面,6126m,住宿服务;宾馆酒店;宾馆酒店,0371-66122589,4.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFL9KXWI
枣树沟村,xingyang_zaoshugou,stay,大哈旅社,234国道与314省道交叉口东南40米,6370m,住宿服务;旅馆招待所;旅馆招待所,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HDYZRO2H
